usuario_id,yeardone,study,privacy,dropout,device,net_id,school,grade,group,class_size,gender,yearbirth,age_assumed,siblings,left_hand,delavande__apple20,delavande__apple10,delavande__riceweek,delavande__ricemoth,delavande__sch0,delavande__bath100,delavande__uni,delavande__study,delavande_slider,socpref1,socpref2,socpref3,sp1,sp2,sp3,sp4,sp5,sp6,migrant,repeater,gpaN,moodalone,moodfun,moodgeneral,patienceN,cns_td,crtN,finN,riskyN,cns_risk,self_bullying,n_others_bullying,others_bullying,height,weight,obesity,outdegreef,indegreef,eigenvectorf,clusteringf,outdegreee,indegreee,eigenvectore,clusteringe,density_f,average_degree_f,density_e,average_degree_e,schooltype,schooltown,schoolprov,nsiblings,rankbrother,stage,stairsN
17073,2023,3100,1,0,2,118_2_2,118,2,3,31,1,2009,14,0,,20,10,50,50,10,100,80,90,0,A),B),A),,,,,,,0,0,0,2,4,2,.33333334,0,1,.33333334,.5,0,0,0,0,,,,10,24,5.04865998925e-16,.5,3,4,0,.5333333333333333,.179526994744386,32.67391304347826,.0947204968944099,17.23913043478261,1,12,6,0,,2,.60000002
17074,2023,3100,1,0,2,118_2_2,118,2,3,31,1,2009,14,1,,25,10,100,100,0,100,90,100,0,A),B),A),,,,,,,0,0,.11111111,2,2,3,.83333331,1,1,.66666669,.5,1,1,7,1,,,,4,5,1.14024742468e-16,.3928571428571428,14,25,0,.2873949579831933,.179526994744386,32.67391304347826,.0947204968944099,17.23913043478261,1,12,6,1,2,2,.60000002
17075,2023,3100,1,0,1,118_2_2,118,2,3,31,1,2009,14,1,,1,1,90,80,0,0,99,100,0,A),A),A),,,,,,,1,0,.66666669,4,2,3,0,1,.33333334,.33333334,.5,1,0,0,0,,,,43,11,6.89616690084e-16,.3224101479915433,4,2,0,.4,.179526994744386,32.67391304347826,.0947204968944099,17.23913043478261,1,12,6,4,4,2,.60000002
17076,2023,3100,1,0,2,118_2_2,118,2,3,31,1,2009,14,0,,20,10,100,100,0,100,80,100,1,A),B),B),,,,,,,1,0,.8888889,3,4,3,.16666667,1,.33333334,.33333334,.5,1,0,0,0,,,,42,27,1.03910226781e-15,.4552845528455285,28,0,3.56283133776e-17,.3068783068783069,.179526994744386,32.67391304347826,.0947204968944099,17.23913043478261,1,12,6,0,,2,.60000002
17077,2023,3099,1,0,1,117_2_3,117,3,2,26,0,2008,15,1,,50,100,7,68,82,29,26,82,1,A),B),B),,,,,,,1,0,.11111111,3,3,3,.66666669,0,.33333334,.33333334,.5,0,0,0,0,,,,19,5,0,.4105263157894737,20,7,3.01623371323e-16,.1920289855072464,.1467505241090147,15.55555555555556,.1002795248078267,10.62962962962963,1,12,6,1,2,2,.2
17078,2023,3099,1,1,1,117_2_3,117,3,2,26,0,2008,15,1,,1,2,80,30,10,1,50,100,0,,,,,,,,,,0,0,.8888889,,,,.33333334,0,0,.33333334,.5,0,0,0,0,,,,11,11,0,.5714285714285714,0,11,2.76681782224e-17,.3818181818181818,.1467505241090147,15.55555555555556,.1002795248078267,10.62962962962963,1,12,6,1,1,2,.40000001
17610,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,20,10,30,50,10,100,100,100,1,A),B),A),,,,,,,0,0,1,3,4,4,.66666669,1,.66666669,0,.66666669,1,0,1,1,,,,17,12,0,.4619883040935673,15,4,1.34694173335e-16,.3333333333333333,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17611,2023,3435,1,0,1,119_2_1,119,1,1,29,1,2010,13,1,,50,30,9,80,80,0,20,50,0,A),A),B),,,,,,,1,0,0,1,0,0,0,1,0,0,.66666669,1,0,6,1,,,,4,0,0,.1666666666666667,48,11,5.35498192191e-16,.2391836734693878,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,3,2,2,.60000002
17612,2023,3435,0,,,119_2_1,119,1,1,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,1,0,0,0,9,0,.6111111111111112,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17613,2023,3435,0,,,119_2_1,119,1,1,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,5,0,.4,0,7,0,.8095238095238094,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17614,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2009,14,1,,20,10,30,50,10,100,100,100,0,B),A),B),,,,,,,1,1,.44444445,3,4,2,.16666667,1,.66666669,0,.66666669,0,0,0,0,,,,8,5,0,.3888888888888889,18,12,1.05782435321e-16,.3507692307692308,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17615,2023,3435,1,0,3,119_2_1,119,1,1,29,1,,13,0,,100,21,77,29,9,4,100,100,1,B),A),B),,,,,,,0,0,.8888889,3,3,3,.16666667,0,.33333334,0,.66666669,1,0,0,0,,,,9,8,0,.9166666666666666,3,8,1.27948584687e-17,.4444444444444444,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,.60000002
17616,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,1,1,10,10,5,5,100,100,1,A),B),B),,,,,,,0,0,.44444445,4,4,3,.33333334,0,.66666669,0,.66666669,1,0,0,0,,,,12,6,0,.5384615384615384,16,4,8.42545782154e-17,.3801169590643275,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17617,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,15,10,50,50,24,33,19,26,1,A),A),B),,,,,,,0,0,1,3,4,4,.83333331,1,.66666669,0,.5,1,0,1,1,,,,18,13,0,.5730994152046783,6,8,0,.5151515151515151,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17618,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,0,0,30,80,1,0,70,99,0,A),A),A),,,,,,,0,0,1,3,3,2,0,1,.33333334,.33333334,.66666669,1,0,1,1,,,,22,14,0,.5177865612648221,7,10,3.08991480026e-18,.5164835164835165,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17619,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,10,26,57,23,26,81,21,22,1,B),B),A),,,,,,,0,0,.44444445,2,2,2,.33333334,0,.33333334,0,.66666669,0,0,0,0,,,,3,6,0,.8666666666666666,3,6,0,.7142857142857143,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.80000001
17620,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,0,0,0,0,0,0,100,100,0,B),A),A),,,,,,,0,0,.8888889,0,3,2,0,1,.33333334,0,.66666669,1,0,0,0,,,,14,12,0,.7142857142857143,12,8,5.39792158298e-17,.4444444444444444,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17621,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,20,10,20,10,20,10,15,80,0,A),B),A),,,,,,,0,0,.77777779,3,3,2,.5,1,.33333334,0,.66666669,1,0,1,1,,,,6,5,0,.3928571428571428,7,8,0,.5384615384615384,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.40000001
17622,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,20,10,5,13,0,100,25,100,1,A),A),A),,,,,,,1,0,.44444445,2,2,3,.16666667,1,.33333334,.66666669,.66666669,1,0,0,0,,,,12,5,0,.3142857142857143,1,6,0,.7142857142857143,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,2,2,.60000002
17623,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,100,50,79,50,50,90,79,19,1,B),A),B),,,,,,,0,0,1,4,1,4,.33333334,0,.33333334,.33333334,1,0,1,0,0,,,,7,8,0,.5428571428571428,0,6,0,.7333333333333333,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17624,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,0,0,100,100,0,100,50,100,0,A),A),A),,,,,,,0,0,.44444445,4,4,4,.83333331,1,.33333334,.33333334,.33333334,1,0,0,0,,,,7,9,0,.6,3,6,0,.6428571428571429,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,3,2,.60000002
17625,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,2,6,22,33,95,95,50,50,1,A),B),A),,,,,,,1,0,.8888889,4,3,4,0,1,.33333334,0,.66666669,1,0,0,0,,,,17,13,0,.5,17,10,1.17097616280e-16,.367965367965368,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,2,2,.60000002
17626,2023,3435,1,0,1,119_2_1,119,1,1,29,1,2010,13,1,,33,50,80,97,50,0,74,95,1,B),A),B),,,,,,,1,0,.77777779,2,3,2,.66666669,1,.66666669,0,.5,1,0,0,0,,,,9,8,0,.8888888888888888,17,7,1.23886724855e-16,.4428571428571429,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,3,4,2,.60000002
17627,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,5,4,47,14,16,29,51,100,1,B),A),B),,,,,,,0,0,.77777779,3,4,3,0,1,.33333334,0,.33333334,1,0,0,0,,,,15,9,0,.5073529411764706,7,7,6.09714173966e-17,.2948717948717949,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17628,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,87,99,50,96,18,0,88,100,1,A),A),A),,,,,,,0,0,1,2,3,4,.5,0,.66666669,0,.66666669,1,0,0,0,,,,13,12,0,.6476190476190476,2,4,0,.8,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17629,2023,3435,0,,,119_2_1,119,1,1,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,0,1,0,0,0,11,1.42310160519e-17,.4181818181818182,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17630,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,100,17,50,80,27,100,36,100,1,A),A),B),,,,,,,0,0,.11111111,4,4,3,.16666667,0,.33333334,.33333334,.66666669,0,0,0,0,,,,17,12,0,.5882352941176471,17,7,1.85830087283e-16,.2943722943722943,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,2,2,.40000001
17631,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,10,10,71,20,0,100,66,100,1,A),A),A),,,,,,,0,0,.77777779,3,3,4,.83333331,0,.66666669,0,.5,1,0,0,0,,,,6,10,0,.7454545454545454,1,6,0,.5333333333333333,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17632,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,5,5,58,50,7,81,69,100,1,A),A),B),,,,,,,0,0,.8888889,4,4,4,.66666669,0,0,.66666669,.5,0,0,0,0,,,,20,15,0,.4458874458874459,4,4,0,.4761904761904762,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17633,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,50,50,50,50,41,42,50,100,1,A),A),A),,,,,,,0,0,.11111111,4,4,2,0,1,.33333334,0,.83333331,0,0,1,1,,,,3,5,0,.4285714285714286,9,17,1.50433880181e-16,.36,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17634,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,0,,20,10,5,13,0,100,25,100,0,A),B),A),,,,,,,1,0,.8888889,2,2,3,.33333334,0,.33333334,.66666669,.66666669,1,1,1,1,,,,8,2,0,.3571428571428572,10,16,4.43903252995e-17,.4071146245059289,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,.60000002
17635,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,1,1,50,50,50,50,50,90,1,A),A),A),,,,,,,0,0,.44444445,3,4,3,.83333331,1,.66666669,0,.66666669,1,0,0,0,,,,15,12,0,.6691176470588235,17,8,1.13093783018e-16,.4263157894736842,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17636,2023,3435,0,,,119_2_1,119,1,1,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,12,0,.7727272727272727,0,2,0,1,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17637,2023,3435,1,0,3,119_2_1,119,1,1,29,0,2010,13,1,,20,10,20,65,5,100,40,100,1,A),A),A),,,,,,,0,0,.77777779,3,3,3,0,1,.66666669,0,.33333334,1,0,0,0,,,,27,12,0,.4310344827586207,0,4,0,.8333333333333334,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17638,2023,3435,1,0,3,119_2_1,119,1,1,29,1,2010,13,1,,20,10,20,40,20,0,50,100,0,A),A),B),,,,,,,0,0,.44444445,3,4,3,0,1,.33333334,0,.5,1,0,0,0,,,,10,7,0,.8,25,12,3.30403283994e-16,.2635467980295567,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.40000001
17639,2023,3435,0,,,119_2_1,119,1,2,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,4,0,.5,0,8,0,.3571428571428572,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17640,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2009,14,1,,1,1,1,2,3,4,0,0,0,A),A),B),,,,,,,0,1,.11111111,4,3,3,0,1,0,0,0,0,0,1,1,,,,7,7,0,.5,12,18,8.82874247623e-17,.2826086956521739,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,2,2,.2
17641,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,20,10,100,100,0,100,100,100,0,A),B),A),,,,,,,1,0,1,2,4,3,1,1,.33333334,0,.83333331,1,0,0,0,,,,6,7,0,.8181818181818182,12,11,1.09423602527e-16,.4421052631578948,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,1,2,.80000001
17642,2023,3435,1,0,1,119_2_1,119,1,2,29,1,2010,13,1,,20,20,50,70,3,100,60,100,0,A),A),A),,,,,,,0,0,.22222222,3,3,2,.66666669,0,.33333334,.33333334,.66666669,0,0,1,1,,,,14,10,0,.5735294117647058,5,5,2.08097783144e-17,.3055555555555556,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,2,2,.60000002
17643,2023,3435,1,0,1,119_2_1,119,1,2,29,1,2010,13,1,,10,10,30,40,5,80,70,50,1,A),A),A),,,,,,,0,0,.8888889,3,4,3,.66666669,1,0,.33333334,.5,1,0,0,0,,,,7,11,0,.717948717948718,4,8,5.74680632921e-17,.3272727272727273,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17644,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,20,10,17,50,1,100,69,85,0,A),A),B),,,,,,,0,0,.8888889,4,4,3,.33333334,1,.66666669,.66666669,.5,1,0,0,0,,,,11,18,0,.5157894736842106,6,5,6.75284196957e-17,.3333333333333333,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17645,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,20,10,61,100,15,0,90,100,1,A),A),A),,,,,,,1,0,1,3,4,3,.83333331,1,.33333334,.33333334,.66666669,1,0,0,0,,,,12,10,0,.6043956043956044,3,7,0,.6428571428571429,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,1,2,.60000002
17646,2023,3435,0,,,119_2_1,119,1,2,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,13,0,.5897435897435898,0,8,4.93225836661e-18,.5,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17647,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,0,,41,1,18,50,50,75,50,50,1,A),A),B),,,,,,,0,0,0,0,3,0,0,1,.33333334,0,.5,1,0,2,1,,,,9,6,0,.4888888888888889,34,23,1.86700485818e-16,.2460881934566145,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,.60000002
17648,2023,3435,1,0,1,119_2_1,119,1,2,29,0,2010,13,0,,10,1,0,100,0,100,100,100,1,A),A),A),,,,,,,1,0,.22222222,4,3,3,.33333334,0,.33333334,0,.33333334,0,0,9,1,,,,20,6,0,.3722943722943723,13,17,3.64696986284e-17,.3952569169960474,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,.60000002
17649,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,1,,80,99,50,100,66,100,90,100,1,B),A),B),,,,,,,0,0,.77777779,1,1,2,.16666667,0,.33333334,0,1,0,0,0,0,,,,10,13,0,.4083333333333333,35,8,3.04465407642e-16,.2222222222222222,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.2
17650,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,1,,100,100,41,100,0,100,50,100,1,A),A),B),,,,,,,0,0,.77777779,2,3,4,0,1,.33333334,.33333334,.5,0,0,0,0,,,,4,10,0,.6888888888888889,2,6,0,.3809523809523809,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17651,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,0,,10,100,0,99,1,100,70,100,0,A),A),A),,,,,,,,0,0,2,2,2,0,1,.33333334,0,.33333334,0,0,0,0,,,,0,9,0,.5833333333333334,0,11,0,.4727272727272728,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,
17652,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,1,,20,10,81,100,0,100,100,100,1,B),A),B),,,,,,,0,0,0,3,4,3,.33333334,1,.66666669,.33333334,.5,0,0,0,0,,,,2,21,0,.5190476190476191,1,8,4.23884086683e-17,.3571428571428572,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.80000001
17653,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,85,72,17,96,10,100,51,83,1,A),A),B),,,,,,,1,0,.8888889,2,2,3,.16666667,0,.33333334,0,.33333334,1,0,0,0,,,,16,15,0,.4526315789473684,28,6,7.29684105413e-17,.2566137566137566,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.40000001
17654,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,1,,89,96,50,94,50,100,50,100,1,A),A),A),,,,,,,0,0,.77777779,3,3,3,.5,1,.66666669,0,.83333331,1,0,0,0,,,,6,25,0,.4215384615384615,9,7,1.06942966702e-16,.4090909090909091,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17655,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,0,,5,10,20,90,0,100,60,100,0,A),A),A),,,,,,,,0,0,4,4,3,.33333334,0,0,0,.66666669,1,0,0,0,,,,0,11,0,.7090909090909091,0,9,0,.5277777777777778,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,
17656,2023,3435,1,0,1,119_2_1,119,1,2,29,0,2010,13,1,,10,10,15,100,5,0,100,100,1,A),A),A),,,,,,,1,0,.8888889,3,4,4,.66666669,1,.66666669,.33333334,.5,1,0,0,0,,,,24,19,0,.4113300492610837,13,4,2.68227815290e-17,.425,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,2,1,2,.60000002
17657,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,30,76,26,86,74,32,50,100,1,B),B),B),,,,,,,0,0,.8888889,2,3,3,.66666669,1,0,0,.66666669,1,0,0,0,,,,10,17,0,.5190476190476191,12,4,1.51449345139e-17,.5274725274725275,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.40000001
17658,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,0,,6,3,99,100,0,100,95,100,0,B),A),B),,,,,,,0,0,1,3,4,4,.66666669,1,.66666669,0,.83333331,1,0,0,0,,,,12,12,0,.6571428571428571,8,8,8.28909538435e-17,.3461538461538462,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,0,,2,.60000002
17659,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,40,40,68,100,5,100,40,100,0,A),A),A),,,,,,,0,0,.11111111,4,4,3,1,1,.33333334,.33333334,.83333331,0,0,0,0,,,,22,12,0,.5036231884057971,12,6,6.45835713180e-17,.375,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17660,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,90,90,100,100,0,100,51,100,1,B),B),B),,,,,,,0,0,.11111111,2,4,3,.66666669,1,0,0,.66666669,1,0,0,0,,,,22,11,0,.4358974358974359,11,12,1.33751241589e-17,.4476190476190476,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,.60000002
17661,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,1,,31,45,29,70,5,100,100,100,1,A),A),B),,,,,,,0,0,.77777779,4,2,3,.16666667,1,.66666669,.33333334,.33333334,1,0,0,0,,,,10,7,0,.6222222222222222,2,15,0,.2666666666666667,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17662,2023,3435,0,,,119_2_1,119,1,2,29,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,8,0,.8928571428571429,0,11,0,.5818181818181818,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,,,2,
17663,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,99,99,99,99,99,99,99,99,0,B),B),A),,,,,,,1,0,.8888889,4,4,2,.66666669,1,.66666669,0,.66666669,1,0,0,0,,,,7,11,0,.6043956043956044,1,10,0,.5636363636363637,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.40000001
17664,2023,3435,1,0,3,119_2_1,119,1,2,29,0,2010,13,1,,50,50,18,53,50,50,50,50,1,A),B),B),,,,,,,0,99,.11111111,2,3,3,.5,1,.33333334,.33333334,.66666669,1,0,2,1,,,,16,9,0,.5684210526315789,0,6,0,.6,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17665,2023,3435,1,0,3,119_2_1,119,1,2,29,1,2010,13,1,,6,1,100,100,50,20,85,100,0,B),A),B),,,,,,,,0,0,2,4,3,.83333331,1,.33333334,0,.5,1,0,0,0,,,,0,10,0,.8888888888888888,0,10,0,.5111111111111111,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,1,2,
17666,2023,3435,1,0,2,119_2_1,119,1,2,29,1,2010,13,1,,25,10,100,100,0,100,95,100,0,A),A),A),,,,,,,1,0,1,2,2,3,.5,0,0,.33333334,.5,1,0,0,0,,,,5,7,0,.9642857142857143,4,14,0,.5666666666666667,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,3,3,2,.60000002
17667,2023,3435,1,0,1,119_2_1,119,1,2,29,1,2010,13,1,,20,10,75,100,0,100,95,100,1,A),A),A),,,,,,,0,0,1,3,4,4,.16666667,1,.66666669,0,.5,1,1,0,0,,,,17,10,0,.5321637426900585,11,10,0,.5083333333333333,.1718088324258923,19.58620689655172,.1521476104053237,17.3448275862069,2,12,6,1,2,2,.60000002
17668,2023,3436,0,,,119_2_3,119,3,1,28,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,3,1.27631167908e-17,1,0,4,0,.8333333333333334,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,,,2,
17669,2023,3436,1,0,3,119_2_3,119,3,1,28,1,2008,15,0,,0,0,1,10,0,100,0,100,0,A),A),A),,,,,,,0,0,.11111111,2,4,3,.33333334,0,0,0,.16666667,1,0,0,0,,,,21,13,1.55266424060e-16,.5253623188405797,3,3,0,.6,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,0,,2,.40000001
17670,2023,3436,1,0,3,119_2_3,119,3,1,28,1,2008,15,1,,20,20,100,100,0,100,25,100,0,A),B),A),,,,,,,0,0,.11111111,1,2,2,0,1,.66666669,.33333334,.5,1,0,0,0,,,,13,17,1.09249734378e-16,.52046783625731,14,5,1.62419086679e-16,.3088235294117647,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,1,1,2,.40000001
17671,2023,3436,1,0,3,119_2_3,119,3,1,28,1,2008,15,1,,50,50,0,50,0,100,40,100,0,B),A),B),,,,,,,0,0,.44444445,3,4,3,1,1,.66666669,.33333334,.5,1,0,0,0,,,,16,14,1.54131045506e-16,.5894736842105263,5,3,1.63700657856e-17,.5,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,2,2,2,.60000002
17672,2023,3436,1,0,3,119_2_3,119,3,1,28,99,2008,15,1,,50,25,36,83,0,0,38,66,1,B),A),B),,,,,,,1,0,0,1,2,2,.66666669,1,.33333334,0,.5,1,0,0,0,,,,7,6,2.28893266929e-17,.6785714285714286,0,9,2.64952487468e-17,.3888888888888889,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,2,2,2,.60000002
17673,2023,3436,1,1,2,119_2_3,119,3,1,28,1,2008,15,1,,50,50,,,,,,,1,,,,,,,,,,0,0,1,,,,.66666669,1,.66666669,.66666669,.5,1,0,0,0,,,,31,24,2.69020745541e-16,.4873015873015873,13,4,8.02389583063e-17,.45,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,1,1,2,.60000002
17674,2023,3436,1,0,3,119_2_3,119,3,1,28,1,2008,15,1,,30,10,90,90,80,100,90,100,0,A),A),A),,,,,,,1,0,.11111111,2,2,2,.83333331,1,.66666669,.33333334,.66666669,1,0,1,1,,,,2,3,1.26319921674e-18,.3333333333333333,3,16,9.21158183198e-17,.3976608187134503,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,1,2,2,.60000002
17675,2023,3436,0,,,119_2_3,119,3,1,28,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,0,0,0,0,16,7.32601300504e-17,.325,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,,,2,
17676,2023,3436,1,0,3,119_2_3,119,3,1,28,1,2008,15,1,,21,10,50,50,0,100,100,100,1,A),A),A),,,,,,,0,0,1,3,4,3,.16666667,1,.66666669,0,.5,1,0,0,0,,,,21,15,1.93073632335e-16,.6266666666666666,33,4,3.80145200287e-16,.2549019607843137,.2161654135338346,24.21052631578947,.1300125313283208,14.56140350877193,2,12,6,1,2,2,.60000002
